zcyc

tradedate;tradetime;period_1.0
20.07.2020;18:39:59;4,25
21.07.2020;18:39:47;4,28
22.07.2020;18:39:32;4,29
23.07.2020;18:39:55;4,26
24.07.2020;18:39:59;4,21
27.07.2020;18:39:57;4,16
28.07.2020;18:39:59;4,19
29.07.2020;18:39:42;4,15
30.07.2020;18:39:59;4,18
31.07.2020;18:39:52;4,17
03.08.2020;18:39:58;4,17
04.08.2020;18:39:57;4,18
05.08.2020;18:39:37;4,22
06.08.2020;18:39:50;4,21
07.08.2020;18:39:57;4,19
10.08.2020;18:39:54;4,18
11.08.2020;18:39:47;4,19
12.08.2020;18:39:30;4,24
13.08.2020;18:39:24;4,21
14.08.2020;18:39:56;4,27
17.08.2020;18:39:50;4,31
18.08.2020;18:39:55;4,27
19.08.2020;18:39:30;4,25
20.08.2020;18:39:45;4,24
21.08.2020;18:39:59;4,23
24.08.2020;18:39:02;4,3
25.08.2020;18:38:52;4,26
26.08.2020;18:39:56;4,22
27.08.2020;18:39:56;4,19
28.08.2020;18:39:28;4,19
31.08.2020;18:39:59;4,17
01.09.2020;18:39:18;4,15
02.09.2020;18:39:55;4,24
03.09.2020;18:39:59;4,23
04.09.2020;18:39:58;4,21
07.09.2020;18:39:35;4,2
08.09.2020;18:39:51;4,21
09.09.2020;18:39:59;4,18
10.09.2020;18:38:56;4,16
11.09.2020;18:39:52;4,14
14.09.2020;18:39:51;4,16
15.09.2020;18:39:29;4,13
16.09.2020;18:39:38;4,24
17.09.2020;18:39:59;4,23
18.09.2020;18:39:46;4,21
21.09.2020;18:39:49;4,25
22.09.2020;18:39:50;4,28
23.09.2020;18:39:57;4,3
24.09.2020;18:39:50;4,34
25.09.2020;18:39:44;4,3
28.09.2020;18:39:56;4,32
29.09.2020;18:39:50;4,29
30.09.2020;18:39:58;4,28
01.10.2020;18:38:52;4,28
02.10.2020;18:39:54;4,29
05.10.2020;18:39:51;4,3
06.10.2020;18:39:50;4,29
07.10.2020;18:39:48;4,28
08.10.2020;18:39:50;4,32
09.10.2020;18:39:57;4,28
12.10.2020;18:39:48;4,25
13.10.2020;18:39:56;4,31
14.10.2020;18:39:58;4,33
15.10.2020;18:39:56;4,32
16.10.2020;18:39:57;4,29
19.10.2020;18:39:55;4,28
20.10.2020;18:39:55;4,27
21.10.2020;18:39:40;4,27
22.10.2020;18:39:49;4,27
23.10.2020;18:39:57;4,3
26.10.2020;18:39:52;4,31
27.10.2020;18:39:44;4,32
28.10.2020;18:39:50;4,37
29.10.2020;18:39:49;4,39
30.10.2020;18:39:58;4,4
02.11.2020;18:39:28;4,42
03.11.2020;18:39:28;4,43
05.11.2020;18:39:53;4,39
06.11.2020;18:39:00;4,32
09.11.2020;18:39:59;4,33
10.11.2020;18:39:56;4,3
11.11.2020;18:39:55;4,31
12.11.2020;18:39:54;4,32
13.11.2020;18:39:36;4,34
16.11.2020;18:39:52;4,32
17.11.2020;18:39:56;4,35
18.11.2020;18:38:38;4,38
19.11.2020;18:39:45;4,36
20.11.2020;18:39:56;4,33
23.11.2020;18:39:44;4,34
24.11.2020;18:39:58;4,35
25.11.2020;18:39:54;4,35
26.11.2020;18:39:55;4,36
27.11.2020;18:39:53;4,33
30.11.2020;18:39:53;4,36
01.12.2020;18:39:52;4,34
02.12.2020;18:39:50;4,35
03.12.2020;18:39:58;4,32
04.12.2020;18:39:53;4,3
07.12.2020;18:39:56;4,3
08.12.2020;18:39:52;4,34
09.12.2020;18:39:54;4,35
10.12.2020;18:39:50;4,34
11.12.2020;18:39:52;4,36
14.12.2020;18:39:54;4,35
15.12.2020;18:39:09;4,41
16.12.2020;18:39:55;4,42
17.12.2020;18:39:58;4,41
18.12.2020;18:39:57;4,43
21.12.2020;18:39:56;4,44
22.12.2020;18:39:55;4,43
23.12.2020;18:39:55;4,43
24.12.2020;18:39:50;4,39
25.12.2020;18:39:59;4,37
28.12.2020;18:39:54;4,33
29.12.2020;18:39:56;4,21
30.12.2020;18:39:56;4,18
04.01.2021;18:39:52;4,2
05.01.2021;18:39:43;4,18
06.01.2021;18:39:57;4,11
08.01.2021;18:39:53;4,08
11.01.2021;18:39:53;4,26
12.01.2021;18:39:54;4,31
13.01.2021;18:39:56;4,29
14.01.2021;18:39:50;4,35
15.01.2021;18:39:59;4,36
18.01.2021;18:39:56;4,36
19.01.2021;18:39:37;4,35
20.01.2021;18:39:55;4,31
21.01.2021;18:39:36;4,29
22.01.2021;18:39:57;4,3
25.01.2021;18:39:54;4,33
26.01.2021;18:39:56;4,32
27.01.2021;18:39:45;4,35
28.01.2021;18:39:54;4,39
29.01.2021;18:39:59;4,35
01.02.2021;18:39:50;4,36
02.02.2021;18:39:56;4,38
03.02.2021;18:39:51;4,36
04.02.2021;18:39:57;4,38
05.02.2021;18:39:57;4,36
08.02.2021;18:39:58;4,36
09.02.2021;18:39:58;4,39
10.02.2021;18:39:45;4,42
11.02.2021;18:39:58;4,5
12.02.2021;18:39:56;4,61
15.02.2021;18:39:55;4,65
16.02.2021;18:39:59;4,69
17.02.2021;18:39:58;4,78
18.02.2021;18:39:57;4,72
19.02.2021;18:39:42;4,73
20.02.2021;18:39:59;4,69
22.02.2021;18:39:52;4,65
24.02.2021;18:39:57;4,75
25.02.2021;18:39:58;4,76
26.02.2021;18:39:35;4,74
01.03.2021;18:39:59;4,7
02.03.2021;18:39:52;4,74
03.03.2021;18:39:58;4,72
04.03.2021;18:39:52;4,72
05.03.2021;18:39:56;4,74
09.03.2021;18:39:52;4,73
10.03.2021;18:39:58;4,78
11.03.2021;18:39:41;4,87
12.03.2021;18:39:47;4,9
15.03.2021;18:39:57;5,01
16.03.2021;18:39:59;5,02
17.03.2021;18:39:53;5,05
18.03.2021;18:39:55;5,16
19.03.2021;18:39:52;5,16
22.03.2021;18:39:46;5,26
23.03.2021;18:39:54;5,38
24.03.2021;18:39:57;5,33
25.03.2021;18:39:37;5,23
26.03.2021;18:39:56;5,13
29.03.2021;18:39:53;5,09
30.03.2021;18:39:59;5,15
31.03.2021;18:39:59;5,14
01.04.2021;18:39:59;5,14
02.04.2021;18:39:42;5,15
05.04.2021;18:39:59;5,14
06.04.2021;18:39:59;5,15
07.04.2021;18:39:55;5,22
08.04.2021;18:39:58;5,25
09.04.2021;18:39:58;5,28
12.04.2021;18:39:54;5,31
13.04.2021;18:39:58;5,25
14.04.2021;18:39:56;5,2
15.04.2021;18:39:50;5,23
16.04.2021;18:39:58;5,14
19.04.2021;18:39:39;5,18
20.04.2021;18:39:57;5,21
21.04.2021;18:39:56;5,19
22.04.2021;18:39:56;5,27
23.04.2021;18:39:57;5,42
26.04.2021;18:39:52;5,46
27.04.2021;18:39:58;5,47
28.04.2021;18:39:54;5,43
29.04.2021;18:39:55;5,4
30.04.2021;18:39:51;5,41
04.05.2021;18:39:53;5,42
05.05.2021;18:39:52;5,44
06.05.2021;18:39:58;5,47
07.05.2021;18:39:53;5,47
10.05.2021;18:39:56;5,44
11.05.2021;18:39:54;5,51
12.05.2021;18:39:59;5,56
13.05.2021;18:39:59;5,57
14.05.2021;18:39:59;5,55
17.05.2021;18:39:58;5,58
18.05.2021;18:39:59;5,6
19.05.2021;18:39:59;5,59
20.05.2021;18:39:58;5,6
21.05.2021;18:39:31;5,59
24.05.2021;18:39:57;5,61
25.05.2021;18:39:56;5,61
26.05.2021;18:39:58;5,62
27.05.2021;18:39:58;5,76
28.05.2021;18:39:58;5,86
31.05.2021;18:39:56;5,86
01.06.2021;18:39:51;5,95
02.06.2021;18:39:58;5,95
03.06.2021;18:39:53;5,98
04.06.2021;18:39:59;6,02
07.06.2021;18:39:51;6,08
08.06.2021;18:39:51;6,1
09.06.2021;18:39:54;6,11
10.06.2021;18:39:54;6,14
11.06.2021;18:39:55;6,1
14.06.2021;18:39:58;6,13
15.06.2021;18:39:55;6,2
16.06.2021;18:39:36;6,22
17.06.2021;18:38:56;6,25
18.06.2021;18:39:52;6,22
21.06.2021;18:39:28;6,23
22.06.2021;18:39:38;6,19
23.06.2021;18:39:54;6,18
24.06.2021;18:39:44;6,19
25.06.2021;18:39:50;6,16
28.06.2021;18:39:39;6,25
29.06.2021;18:39:47;6,28
30.06.2021;18:39:31;6,28
01.07.2021;18:39:29;6,25
02.07.2021;18:39:45;6,4
05.07.2021;18:39:59;6,41
06.07.2021;18:39:58;6,35
07.07.2021;18:39:58;6,37
08.07.2021;18:39:58;6,44
09.07.2021;18:39:57;6,44
12.07.2021;18:39:57;6,58
13.07.2021;18:39:58;6,54
14.07.2021;18:38:00;6,56
15.07.2021;18:39:54;6,55
16.07.2021;18:39:58;6,55
19.07.2021;18:39:53;6,57
20.07.2021;18:39:58;6,56
21.07.2021;18:39:53;6,54
22.07.2021;18:39:57;6,51
23.07.2021;18:39:58;6,58
26.07.2021;18:39:56;6,58
27.07.2021;18:39:56;6,59
28.07.2021;18:39:50;6,55
29.07.2021;18:39:58;6,58
30.07.2021;18:39:59;6,59
02.08.2021;18:39:59;6,61
03.08.2021;18:39:59;6,63
04.08.2021;18:39:59;6,62
05.08.2021;18:39:58;6,62
06.08.2021;18:39:55;6,65
09.08.2021;18:39:48;6,63
10.08.2021;18:39:57;6,65
11.08.2021;18:39:59;6,65
12.08.2021;18:39:51;6,65
13.08.2021;18:39:54;6,64
16.08.2021;18:39:59;6,64
17.08.2021;18:39:59;6,63
18.08.2021;18:39:58;6,6
19.08.2021;18:39:56;6,58
20.08.2021;18:39:47;6,57
23.08.2021;18:39:51;6,55
24.08.2021;18:39:57;6,55
25.08.2021;18:39:57;6,54
26.08.2021;18:39:59;6,61
27.08.2021;18:39:59;6,6
30.08.2021;18:39:48;6,57
31.08.2021;18:39:46;6,59
01.09.2021;18:39:57;6,61
02.09.2021;18:39:56;6,71
03.09.2021;18:39:47;6,72
06.09.2021;18:39:57;6,73
07.09.2021;18:39:55;6,81
08.09.2021;18:39:59;6,85
09.09.2021;18:39:58;6,88
10.09.2021;18:39:54;6,82
13.09.2021;18:39:59;6,86
14.09.2021;18:39:58;6,85
15.09.2021;18:39:19;6,87
16.09.2021;18:39:50;6,9
17.09.2021;18:39:57;6,9
20.09.2021;18:39:58;6,98
21.09.2021;18:39:57;7,0
22.09.2021;18:39:51;6,98
23.09.2021;18:39:56;7,08
24.09.2021;18:39:59;7,11
27.09.2021;18:39:41;7,12
28.09.2021;18:39:56;7,1
29.09.2021;18:39:57;7,11
30.09.2021;18:39:58;7,15
01.10.2021;18:39:58;7,18
04.10.2021;18:39:59;7,24
05.10.2021;18:39:59;7,35
06.10.2021;18:39:57;7,36
07.10.2021;18:39:58;7,31
08.10.2021;18:39:47;7,26
11.10.2021;18:39:57;7,32
12.10.2021;18:39:59;7,32
13.10.2021;18:39:59;7,27
14.10.2021;18:39:41;7,26
15.10.2021;18:39:59;7,26
18.10.2021;18:39:58;7,34
19.10.2021;18:39:56;7,31
20.10.2021;18:39:58;7,37
21.10.2021;18:39:58;7,41
22.10.2021;18:39:54;7,56
25.10.2021;18:39:56;7,78
26.10.2021;18:39:57;7,95
27.10.2021;18:39:55;7,97
28.10.2021;18:39:58;8,15
29.10.2021;18:39:57;8,19
01.11.2021;18:39:59;8,33
02.11.2021;18:39:58;8,31
03.11.2021;18:39:38;8,29
05.11.2021;18:39:57;8,35
08.11.2021;18:39:59;8,31
09.11.2021;18:39:44;8,26
10.11.2021;18:39:44;8,22
11.11.2021;18:39:56;8,13
12.11.2021;18:39:59;8,19
15.11.2021;18:39:54;8,3
16.11.2021;18:39:56;8,32
17.11.2021;18:39:24;8,31
18.11.2021;18:39:52;8,41
19.11.2021;18:39:56;8,44
22.11.2021;18:39:53;8,68
23.11.2021;18:39:55;8,8
24.11.2021;18:39:51;8,67
25.11.2021;18:39:57;8,55
26.11.2021;18:39:57;8,55
29.11.2021;18:39:53;8,44
30.11.2021;18:39:59;8,46
01.12.2021;18:39:56;8,42
02.12.2021;18:39:56;8,53
03.12.2021;18:39:54;8,52
06.12.2021;18:39:54;8,57
07.12.2021;18:39:59;8,61
08.12.2021;18:39:57;8,58
09.12.2021;18:39:56;8,51
10.12.2021;18:39:58;8,53
13.12.2021;18:39:58;8,47
14.12.2021;18:39:56;8,55
15.12.2021;18:39:59;8,48
16.12.2021;18:39:51;8,44
17.12.2021;18:39:58;8,33
20.12.2021;18:39:52;8,23
21.12.2021;18:39:58;8,17
22.12.2021;18:39:47;8,05
23.12.2021;18:39:53;8,06
24.12.2021;18:39:55;8,11
27.12.2021;18:39:59;8,15
28.12.2021;18:39:57;8,17
29.12.2021;18:39:58;8,23
30.12.2021;18:39:59;8,18
03.01.2022;18:39:54;8,06
04.01.2022;18:39:52;8,09
05.01.2022;18:39:48;8,06
06.01.2022;18:39:59;8,28
10.01.2022;18:39:55;8,57
11.01.2022;18:39:57;8,63
12.01.2022;18:39:56;8,68
13.01.2022;18:39:58;9,07
14.01.2022;18:39:58;9,37
17.01.2022;18:39:58;9,55
18.01.2022;18:39:58;9,66
19.01.2022;18:39:51;9,59
20.01.2022;18:39:59;9,66
21.01.2022;18:39:47;9,76
24.01.2022;18:39:42;9,97
25.01.2022;18:39:53;9,98
26.01.2022;18:39:57;9,95
27.01.2022;18:39:51;9,77
28.01.2022;18:39:51;9,74
31.01.2022;18:39:53;9,72
01.02.2022;18:39:55;9,69
02.02.2022;18:39:57;9,63
03.02.2022;18:39:55;9,64
04.02.2022;18:39:57;9,63
07.02.2022;18:39:52;9,66
08.02.2022;18:39:52;9,68
09.02.2022;18:39:56;9,7
10.02.2022;18:39:54;9,74
11.02.2022;18:39:56;10,1
14.02.2022;18:39:55;10,33
15.02.2022;18:39:54;10,18
16.02.2022;18:39:50;10,1
17.02.2022;18:39:58;10,23
18.02.2022;18:39:56;10,25
21.02.2022;18:39:58;11,12
22.02.2022;18:39:59;11,44
24.02.2022;18:39:58;16,31
25.02.2022;18:39:50;13,45
21.03.2022;16:49:59;16,58
22.03.2022;18:39:58;16,12
23.03.2022;18:39:58;16,38
24.03.2022;18:39:59;16,46
25.03.2022;18:39:58;16,25
28.03.2022;18:39:51;16,25
29.03.2022;18:39:59;15,65
30.03.2022;18:39:58;14,1
31.03.2022;18:39:52;13,69
01.04.2022;18:39:56;13,69
04.04.2022;18:39:59;13,84
05.04.2022;18:39:59;13,76
06.04.2022;18:39:57;13,79
07.04.2022;18:39:53;13,54
08.04.2022;18:39:58;12,24
11.04.2022;18:39:56;12,42
12.04.2022;18:39:50;12,3
13.04.2022;18:39:55;11,92
14.04.2022;18:39:57;11,83
15.04.2022;18:39:59;11,91
18.04.2022;18:39:59;11,77
19.04.2022;18:39:58;10,95
20.04.2022;18:39:57;10,88
21.04.2022;18:39:54;10,88
22.04.2022;18:39:58;10,76
25.04.2022;18:39:58;10,74
26.04.2022;18:39:56;10,66
27.04.2022;18:39:59;10,45
28.04.2022;18:39:59;10,14
29.04.2022;18:39:56;10,19
04.05.2022;18:39:59;10,61
05.05.2022;18:39:59;10,67
06.05.2022;18:39:59;10,36
11.05.2022;18:39:58;10,25
12.05.2022;18:39:59;10,18
13.05.2022;18:39:58;10,32
16.05.2022;18:39:59;10,2
17.05.2022;18:39:57;10,78
18.05.2022;18:39:58;10,7
19.05.2022;18:39:55;10,76
20.05.2022;18:39:58;10,82
23.05.2022;18:39:57;10,93
24.05.2022;18:39:58;10,91
25.05.2022;18:39:56;10,31
26.05.2022;18:39:57;10,12
27.05.2022;18:39:57;10,1
30.05.2022;18:39:55;10,05
31.05.2022;18:39:56;10,09
01.06.2022;18:39:58;9,68
02.06.2022;18:39:58;9,48
03.06.2022;18:39:58;9,39
06.06.2022;18:39:56;9,24
07.06.2022;18:39:56;9,15
08.06.2022;18:39:56;9,02
09.06.2022;18:39:55;8,92
10.06.2022;18:39:53;9,01
14.06.2022;18:39:55;9,05
15.06.2022;18:39:57;9,01
16.06.2022;18:39:50;9,04
17.06.2022;18:39:59;8,94
20.06.2022;18:39:59;8,94
21.06.2022;18:39:58;8,98
22.06.2022;18:39:53;8,91
23.06.2022;18:39:59;8,84
24.06.2022;18:39:57;8,73
27.06.2022;18:39:57;8,61
28.06.2022;18:39:57;8,59
29.06.2022;18:39:59;8,64
30.06.2022;18:39:57;8,69
01.07.2022;18:39:49;8,6
04.07.2022;18:39:58;8,49
05.07.2022;18:39:56;8,51
06.07.2022;18:39:57;8,44
07.07.2022;18:39:59;8,29
08.07.2022;18:39:59;8,26
11.07.2022;18:39:58;8,11
12.07.2022;18:39:58;8,12
13.07.2022;18:39:55;8,01
14.07.2022;18:39:56;8,11
15.07.2022;18:39:56;8,05
18.07.2022;18:39:58;8,08
19.07.2022;18:39:58;8,1
20.07.2022;18:39:59;8,0
21.07.2022;18:39:59;7,78
22.07.2022;18:39:54;7,39
25.07.2022;18:39:59;7,17
26.07.2022;18:39:56;7,13
27.07.2022;18:39:59;7,22
28.07.2022;18:39:58;7,25
29.07.2022;18:39:50;7,19
01.08.2022;18:39:57;7,23
02.08.2022;18:39:55;7,32
03.08.2022;18:39:58;7,42
04.08.2022;18:39:57;7,39
05.08.2022;18:39:57;7,4
08.08.2022;18:39:56;7,41
09.08.2022;18:39:56;7,48
10.08.2022;18:39:54;7,47
11.08.2022;18:39:58;7,48
12.08.2022;18:39:53;7,5
15.08.2022;18:39:58;7,48
16.08.2022;18:39:57;7,46
17.08.2022;18:39:58;7,4
18.08.2022;18:39:56;7,39
19.08.2022;18:39:56;7,37
22.08.2022;18:39:54;7,59
23.08.2022;18:39:59;7,48
24.08.2022;18:39:56;7,58
25.08.2022;18:39:56;7,5
26.08.2022;18:39:56;7,59
29.08.2022;18:39:57;7,67
30.08.2022;18:39:57;7,66
31.08.2022;18:39:52;7,69
01.09.2022;18:39:58;7,72
02.09.2022;18:39:58;7,68
05.09.2022;18:39:56;7,61
06.09.2022;18:39:50;7,54
07.09.2022;18:39:50;7,64
08.09.2022;18:39:58;7,61
09.09.2022;18:39:57;7,63
12.09.2022;18:39:48;7,53
13.09.2022;18:39:54;7,55
14.09.2022;18:39:57;7,47
15.09.2022;18:39:56;7,41
16.09.2022;18:39:54;7,4
19.09.2022;18:39:59;7,5
20.09.2022;18:39:55;7,78
21.09.2022;18:39:58;7,91
22.09.2022;18:39:57;7,85
23.09.2022;18:39:58;8,02
26.09.2022;18:39:58;8,49
27.09.2022;18:39:57;8,24
28.09.2022;18:39:57;8,3
29.09.2022;18:39:56;8,69
30.09.2022;18:39:45;8,79
03.10.2022;18:39:58;8,44
04.10.2022;18:39:58;8,23
05.10.2022;18:39:58;8,16
06.10.2022;18:39:54;8,13
07.10.2022;18:39:56;8,08
10.10.2022;18:39:56;8,29
11.10.2022;18:39:59;8,11
12.10.2022;18:39:59;8,26
13.10.2022;18:39:57;8,12
14.10.2022;18:39:56;8,06
17.10.2022;18:39:53;8,04
18.10.2022;18:39:58;8,0
19.10.2022;18:39:53;7,87
20.10.2022;18:39:53;7,77
21.10.2022;18:39:58;7,66
24.10.2022;18:39:50;7,65
25.10.2022;18:39:57;7,65
26.10.2022;18:39:54;7,62
27.10.2022;18:39:57;7,62
28.10.2022;18:39:57;7,6
31.10.2022;18:39:55;7,72
01.11.2022;18:39:54;7,7
02.11.2022;18:39:50;7,69
03.11.2022;18:39:57;7,55
07.11.2022;18:39:58;7,5
08.11.2022;18:39:51;7,6
09.11.2022;18:39:59;7,68
10.11.2022;18:39:58;7,62
11.11.2022;18:39:59;7,55
14.11.2022;18:39:58;7,51
15.11.2022;18:39:57;7,48
16.11.2022;18:39:44;7,53
17.11.2022;18:39:58;7,49
18.11.2022;18:39:57;7,44
21.11.2022;18:39:56;7,52
22.11.2022;18:39:52;7,48
23.11.2022;18:39:54;7,48
24.11.2022;18:39:53;7,46
25.11.2022;18:39:54;7,49
28.11.2022;18:39:56;7,45
29.11.2022;18:39:50;7,42
30.11.2022;18:39:59;7,46
01.12.2022;18:39:56;7,4
02.12.2022;18:39:56;7,45
05.12.2022;18:39:59;7,45
06.12.2022;18:39:57;7,34
07.12.2022;18:39:51;7,41
08.12.2022;18:39:56;7,35
09.12.2022;18:39:53;7,26
12.12.2022;18:39:57;7,11
13.12.2022;18:39:58;7,02
14.12.2022;18:39:58;7,01
15.12.2022;18:39:55;6,99
16.12.2022;18:39:58;6,99
19.12.2022;18:39:57;7,34
20.12.2022;18:39:57;7,35
21.12.2022;18:39:52;7,33
22.12.2022;18:39:57;7,35
23.12.2022;18:39:54;7,41
26.12.2022;18:39:57;7,42
27.12.2022;18:39:45;7,55
28.12.2022;18:39:49;7,52
29.12.2022;18:39:57;7,42
30.12.2022;18:39:51;7,25
03.01.2023;18:39:57;7,01
04.01.2023;18:39:58;7,03
05.01.2023;18:39:58;7,06
06.01.2023;18:39:59;7,03
09.01.2023;18:39:58;7,35
10.01.2023;18:39:46;7,43
11.01.2023;18:39:54;7,36
12.01.2023;18:39:54;7,39
13.01.2023;18:39:56;7,42
16.01.2023;18:39:50;7,43
17.01.2023;18:39:53;7,4
18.01.2023;18:39:57;7,41
19.01.2023;18:39:49;7,44
20.01.2023;18:39:57;7,46
23.01.2023;18:39:58;7,47
24.01.2023;18:39:49;7,44
25.01.2023;18:39:55;7,43
26.01.2023;18:39:59;7,29
27.01.2023;18:39:58;7,32
30.01.2023;18:39:58;7,27
31.01.2023;18:39:54;7,3
01.02.2023;18:39:46;7,31
02.02.2023;18:39:58;7,32
03.02.2023;18:39:46;7,39
06.02.2023;18:39:53;7,37
07.02.2023;18:39:56;7,45
08.02.2023;18:39:58;7,53
09.02.2023;18:39:56;7,54
10.02.2023;18:39:54;7,58
13.02.2023;18:39:55;7,84
14.02.2023;18:39:58;7,84
15.02.2023;18:39:56;7,85
16.02.2023;18:39:57;7,91
17.02.2023;18:39:59;7,83
20.02.2023;18:39:55;7,85
21.02.2023;18:39:52;7,85
22.02.2023;18:39:58;7,81
24.02.2023;18:39:57;7,62
27.02.2023;18:39:53;7,77
28.02.2023;18:39:58;7,73
01.03.2023;18:39:58;7,68
02.03.2023;18:39:56;7,72
03.03.2023;18:39:58;7,59
06.03.2023;18:39:55;7,63
07.03.2023;18:39:55;7,64
09.03.2023;18:39:51;7,65
10.03.2023;18:39:57;7,68
13.03.2023;18:39:53;7,77
14.03.2023;18:39:44;7,81
15.03.2023;18:39:58;7,73
16.03.2023;18:39:56;7,76
17.03.2023;18:39:58;7,76
20.03.2023;18:39:59;7,9
21.03.2023;18:39:57;7,89
22.03.2023;18:39:58;7,91
23.03.2023;18:39:54;7,92
24.03.2023;18:39:56;7,93
27.03.2023;18:39:58;7,9
28.03.2023;18:39:57;7,87
29.03.2023;18:39:58;7,86
30.03.2023;18:39:50;7,81
31.03.2023;18:39:58;7,83
03.04.2023;18:39:57;7,75
04.04.2023;18:39:59;7,8
05.04.2023;18:39:56;7,74
06.04.2023;18:39:53;7,72
07.04.2023;18:39:55;7,73
10.04.2023;18:39:48;7,68
11.04.2023;18:39:58;7,52
12.04.2023;18:39:55;7,51
13.04.2023;18:39:55;7,48
14.04.2023;18:39:51;7,49
17.04.2023;18:39:55;7,44
18.04.2023;18:39:47;7,41
19.04.2023;18:39:58;7,43
20.04.2023;18:39:48;7,34
21.04.2023;18:39:55;7,34
24.04.2023;18:39:51;7,41
25.04.2023;18:39:57;7,36
26.04.2023;18:39:51;7,46
27.04.2023;18:39:54;7,35
28.04.2023;18:39:52;7,44
02.05.2023;18:39:56;7,46
03.05.2023;18:39:55;7,5
04.05.2023;18:39:54;7,5
05.05.2023;18:39:56;7,4
08.05.2023;18:39:59;7,53
10.05.2023;18:39:58;7,59
11.05.2023;18:39:47;7,54
12.05.2023;18:39:54;7,62
15.05.2023;18:39:36;7,61
16.05.2023;18:39:53;7,65
17.05.2023;18:39:57;7,72
18.05.2023;18:39:58;7,67
19.05.2023;18:39:53;7,63
22.05.2023;18:39:57;7,57
23.05.2023;18:39:57;7,64
24.05.2023;18:39:58;7,71
25.05.2023;18:39:57;7,64
26.05.2023;18:39:58;7,68
29.05.2023;18:39:54;7,8
30.05.2023;18:39:57;7,74
31.05.2023;18:39:57;7,74
01.06.2023;18:39:58;7,78
02.06.2023;18:39:57;7,8
05.06.2023;18:39:57;7,81
06.06.2023;18:39:59;7,79
07.06.2023;18:39:57;7,78
08.06.2023;18:39:57;7,8
09.06.2023;18:39:57;7,78
13.06.2023;18:39:58;7,84
14.06.2023;18:39:53;7,86
15.06.2023;18:39:58;7,78
16.06.2023;18:39:57;7,8
19.06.2023;18:39:58;7,85
20.06.2023;18:39:56;7,87
21.06.2023;18:39:57;7,92
22.06.2023;18:39:57;7,89
23.06.2023;18:39:58;7,91
26.06.2023;18:39:58;7,93
27.06.2023;18:39:58;7,83
28.06.2023;18:39:58;7,93
29.06.2023;18:39:58;7,97
30.06.2023;18:39:55;7,98
03.07.2023;18:39:56;8,04
04.07.2023;18:39:57;7,95
05.07.2023;18:39:56;7,94
06.07.2023;18:39:58;7,94
07.07.2023;18:39:54;7,94
10.07.2023;18:39:57;8,0
11.07.2023;18:39:58;8,02
12.07.2023;18:39:56;8,09
13.07.2023;18:39:57;8,05
14.07.2023;18:39:57;8,1
17.07.2023;18:39:58;8,21
18.07.2023;18:39:59;8,19
19.07.2023;18:39:50;8,3
20.07.2023;18:39:56;8,28
21.07.2023;18:39:58;8,38
24.07.2023;18:39:57;8,41
25.07.2023;18:39:59;8,4
26.07.2023;18:39:55;8,36
27.07.2023;18:39:53;8,47
28.07.2023;18:39:47;8,6
31.07.2023;18:39:57;8,77
01.08.2023;18:39:46;8,77
02.08.2023;18:39:59;8,67
03.08.2023;18:39:55;8,91
04.08.2023;18:39:50;8,96
07.08.2023;18:39:57;8,98
08.08.2023;18:39:59;9,1
09.08.2023;18:39:57;9,16
10.08.2023;18:39:58;9,26
11.08.2023;18:39:57;9,36
14.08.2023;18:39:59;10,01
15.08.2023;18:39:59;10,77
16.08.2023;18:39:56;10,63
17.08.2023;18:39:58;10,29
18.08.2023;18:39:57;10,32
21.08.2023;18:39:58;10,16
22.08.2023;18:39:59;10,23
23.08.2023;18:39:57;10,25
24.08.2023;18:39:58;10,38
25.08.2023;18:39:58;10,43
28.08.2023;18:39:59;10,44
29.08.2023;18:39:59;10,5
30.08.2023;18:39:57;10,52
31.08.2023;18:39:58;10,51
01.09.2023;18:39:57;10,62
04.09.2023;18:39:56;10,73
05.09.2023;18:39:57;11,06
06.09.2023;18:39:57;11,58
07.09.2023;18:39:56;11,92
08.09.2023;18:39:57;12,09
11.09.2023;18:39:57;12,06
12.09.2023;18:39:59;11,8
13.09.2023;18:39:58;11,86
14.09.2023;18:39:59;11,99
15.09.2023;18:39:57;12,18
18.09.2023;18:39:56;12,13
19.09.2023;18:39:59;12,11
20.09.2023;18:39:56;12,09
21.09.2023;18:39:58;12,19
22.09.2023;18:39:56;12,29
25.09.2023;18:39:57;12,24
26.09.2023;18:39:59;12,42
27.09.2023;18:39:48;12,42
28.09.2023;18:39:58;12,54
29.09.2023;18:39:57;12,57
02.10.2023;18:39:56;12,6
03.10.2023;18:39:56;12,56
04.10.2023;18:39:55;12,65
05.10.2023;18:39:58;12,66
06.10.2023;18:39:57;12,68
09.10.2023;18:39:59;12,71
10.10.2023;18:39:58;12,62
11.10.2023;18:39:56;12,59
12.10.2023;18:39:56;12,57
13.10.2023;18:39:57;12,51
16.10.2023;18:39:58;12,32
17.10.2023;18:39:56;12,16
18.10.2023;18:39:57;12,15
19.10.2023;18:39:57;12,22
20.10.2023;18:39:56;12,21
23.10.2023;18:39:59;12,37
24.10.2023;18:39:57;12,42
25.10.2023;18:39:58;12,44
26.10.2023;18:39:58;12,43
27.10.2023;18:39:59;13,3
30.10.2023;18:39:58;13,29
31.10.2023;18:39:58;12,95
01.11.2023;18:39:56;12,91
02.11.2023;18:39:59;12,75
