zcyc

tradedate;tradetime;period_0.25
20.07.2020;18:39:59;4,15
21.07.2020;18:39:47;4,18
22.07.2020;18:39:32;4,21
23.07.2020;18:39:55;4,19
24.07.2020;18:39:59;4,09
27.07.2020;18:39:57;4,02
28.07.2020;18:39:59;4,07
29.07.2020;18:39:42;3,97
30.07.2020;18:39:59;3,94
31.07.2020;18:39:52;3,89
03.08.2020;18:39:58;3,88
04.08.2020;18:39:57;3,89
05.08.2020;18:39:37;4,01
06.08.2020;18:39:50;3,94
07.08.2020;18:39:57;3,92
10.08.2020;18:39:54;3,91
11.08.2020;18:39:47;3,94
12.08.2020;18:39:30;4,02
13.08.2020;18:39:24;3,99
14.08.2020;18:39:56;4,07
17.08.2020;18:39:50;4,09
18.08.2020;18:39:55;4,07
19.08.2020;18:39:30;4,07
20.08.2020;18:39:45;4,04
21.08.2020;18:39:59;4,03
24.08.2020;18:39:02;4,17
25.08.2020;18:38:52;4,14
26.08.2020;18:39:56;4,07
27.08.2020;18:39:56;4,03
28.08.2020;18:39:28;3,97
31.08.2020;18:39:59;4,02
01.09.2020;18:39:18;3,98
02.09.2020;18:39:55;4,08
03.09.2020;18:39:59;4,07
04.09.2020;18:39:58;4,07
07.09.2020;18:39:35;4,06
08.09.2020;18:39:51;4,0
09.09.2020;18:39:59;3,99
10.09.2020;18:38:56;3,98
11.09.2020;18:39:52;3,93
14.09.2020;18:39:51;3,96
15.09.2020;18:39:29;3,91
16.09.2020;18:39:38;4,07
17.09.2020;18:39:59;4,03
18.09.2020;18:39:46;3,99
21.09.2020;18:39:49;4,04
22.09.2020;18:39:50;4,1
23.09.2020;18:39:57;4,09
24.09.2020;18:39:50;4,13
25.09.2020;18:39:44;4,07
28.09.2020;18:39:56;4,11
29.09.2020;18:39:50;4,09
30.09.2020;18:39:58;4,05
01.10.2020;18:38:52;4,08
02.10.2020;18:39:54;4,05
05.10.2020;18:39:51;3,96
06.10.2020;18:39:50;4,03
07.10.2020;18:39:48;4,0
08.10.2020;18:39:50;4,09
09.10.2020;18:39:57;4,05
12.10.2020;18:39:48;3,95
13.10.2020;18:39:56;4,19
14.10.2020;18:39:58;4,21
15.10.2020;18:39:56;4,17
16.10.2020;18:39:57;4,15
19.10.2020;18:39:55;4,13
20.10.2020;18:39:55;4,09
21.10.2020;18:39:40;4,12
22.10.2020;18:39:49;4,11
23.10.2020;18:39:57;4,16
26.10.2020;18:39:52;4,19
27.10.2020;18:39:44;4,2
28.10.2020;18:39:50;4,27
29.10.2020;18:39:49;4,32
30.10.2020;18:39:58;4,32
02.11.2020;18:39:28;4,35
03.11.2020;18:39:28;4,38
05.11.2020;18:39:53;4,37
06.11.2020;18:39:00;4,26
09.11.2020;18:39:59;4,3
10.11.2020;18:39:56;4,23
11.11.2020;18:39:55;4,19
12.11.2020;18:39:54;4,21
13.11.2020;18:39:36;4,24
16.11.2020;18:39:52;4,13
17.11.2020;18:39:56;4,23
18.11.2020;18:38:38;4,3
19.11.2020;18:39:45;4,29
20.11.2020;18:39:56;4,22
23.11.2020;18:39:44;4,27
24.11.2020;18:39:58;4,23
25.11.2020;18:39:54;4,28
26.11.2020;18:39:55;4,33
27.11.2020;18:39:53;4,3
30.11.2020;18:39:53;4,32
01.12.2020;18:39:52;4,28
02.12.2020;18:39:50;4,29
03.12.2020;18:39:58;4,25
04.12.2020;18:39:53;4,22
07.12.2020;18:39:56;4,22
08.12.2020;18:39:52;4,25
09.12.2020;18:39:54;4,25
10.12.2020;18:39:50;4,23
11.12.2020;18:39:52;4,24
14.12.2020;18:39:54;4,23
15.12.2020;18:39:09;4,3
16.12.2020;18:39:55;4,3
17.12.2020;18:39:58;4,3
18.12.2020;18:39:57;4,25
21.12.2020;18:39:56;4,31
22.12.2020;18:39:55;4,26
23.12.2020;18:39:55;4,23
24.12.2020;18:39:50;4,2
25.12.2020;18:39:59;4,16
28.12.2020;18:39:54;4,11
29.12.2020;18:39:56;3,9
30.12.2020;18:39:56;3,68
04.01.2021;18:39:52;4,03
05.01.2021;18:39:43;3,98
06.01.2021;18:39:57;3,85
08.01.2021;18:39:53;3,78
11.01.2021;18:39:53;4,17
12.01.2021;18:39:54;4,21
13.01.2021;18:39:56;4,16
14.01.2021;18:39:50;4,2
15.01.2021;18:39:59;4,17
18.01.2021;18:39:56;4,17
19.01.2021;18:39:37;4,15
20.01.2021;18:39:55;4,09
21.01.2021;18:39:36;4,13
22.01.2021;18:39:57;4,12
25.01.2021;18:39:54;4,12
26.01.2021;18:39:56;4,13
27.01.2021;18:39:45;4,19
28.01.2021;18:39:54;4,26
29.01.2021;18:39:59;4,22
01.02.2021;18:39:50;4,25
02.02.2021;18:39:56;4,24
03.02.2021;18:39:51;4,16
04.02.2021;18:39:57;4,19
05.02.2021;18:39:57;4,16
08.02.2021;18:39:58;4,21
09.02.2021;18:39:58;4,29
10.02.2021;18:39:45;4,3
11.02.2021;18:39:58;4,39
12.02.2021;18:39:56;4,45
15.02.2021;18:39:55;4,51
16.02.2021;18:39:59;4,5
17.02.2021;18:39:58;4,62
18.02.2021;18:39:57;4,57
19.02.2021;18:39:42;4,58
20.02.2021;18:39:59;4,56
22.02.2021;18:39:52;4,51
24.02.2021;18:39:57;4,6
25.02.2021;18:39:58;4,59
26.02.2021;18:39:35;4,58
01.03.2021;18:39:59;4,56
02.03.2021;18:39:52;4,64
03.03.2021;18:39:58;4,64
04.03.2021;18:39:52;4,64
05.03.2021;18:39:56;4,66
09.03.2021;18:39:52;4,63
10.03.2021;18:39:58;4,65
11.03.2021;18:39:41;4,76
12.03.2021;18:39:47;4,74
15.03.2021;18:39:57;4,87
16.03.2021;18:39:59;4,85
17.03.2021;18:39:53;4,83
18.03.2021;18:39:55;4,95
19.03.2021;18:39:52;4,96
22.03.2021;18:39:46;5,05
23.03.2021;18:39:54;5,11
24.03.2021;18:39:57;5,03
25.03.2021;18:39:37;4,94
26.03.2021;18:39:56;4,79
29.03.2021;18:39:53;4,74
30.03.2021;18:39:59;4,76
31.03.2021;18:39:59;4,77
01.04.2021;18:39:59;4,75
02.04.2021;18:39:42;4,8
05.04.2021;18:39:59;4,83
06.04.2021;18:39:59;4,78
07.04.2021;18:39:55;4,8
08.04.2021;18:39:58;4,79
09.04.2021;18:39:58;4,75
12.04.2021;18:39:54;4,82
13.04.2021;18:39:58;4,82
14.04.2021;18:39:56;4,8
15.04.2021;18:39:50;4,93
16.04.2021;18:39:58;4,85
19.04.2021;18:39:39;4,87
20.04.2021;18:39:57;4,93
21.04.2021;18:39:56;4,95
22.04.2021;18:39:56;5,08
23.04.2021;18:39:57;5,2
26.04.2021;18:39:52;5,2
27.04.2021;18:39:58;5,16
28.04.2021;18:39:54;5,12
29.04.2021;18:39:55;5,06
30.04.2021;18:39:51;5,01
04.05.2021;18:39:53;5,04
05.05.2021;18:39:52;5,02
06.05.2021;18:39:58;5,07
07.05.2021;18:39:53;5,09
10.05.2021;18:39:56;5,02
11.05.2021;18:39:54;5,15
12.05.2021;18:39:59;5,26
13.05.2021;18:39:59;5,23
14.05.2021;18:39:59;5,21
17.05.2021;18:39:58;5,24
18.05.2021;18:39:59;5,23
19.05.2021;18:39:59;5,22
20.05.2021;18:39:58;5,21
21.05.2021;18:39:31;5,23
24.05.2021;18:39:57;5,22
25.05.2021;18:39:56;5,27
26.05.2021;18:39:58;5,3
27.05.2021;18:39:58;5,45
28.05.2021;18:39:58;5,5
31.05.2021;18:39:56;5,52
01.06.2021;18:39:51;5,67
02.06.2021;18:39:58;5,64
03.06.2021;18:39:53;5,67
04.06.2021;18:39:59;5,75
07.06.2021;18:39:51;5,73
08.06.2021;18:39:51;5,73
09.06.2021;18:39:54;5,77
10.06.2021;18:39:54;5,76
11.06.2021;18:39:55;5,81
14.06.2021;18:39:58;5,82
15.06.2021;18:39:55;5,93
16.06.2021;18:39:36;5,83
17.06.2021;18:38:56;5,82
18.06.2021;18:39:52;5,77
21.06.2021;18:39:28;5,77
22.06.2021;18:39:38;5,75
23.06.2021;18:39:54;5,75
24.06.2021;18:39:44;5,73
25.06.2021;18:39:50;5,73
28.06.2021;18:39:39;5,78
29.06.2021;18:39:47;5,78
30.06.2021;18:39:31;5,77
01.07.2021;18:39:29;5,71
02.07.2021;18:39:45;5,78
05.07.2021;18:39:59;5,87
06.07.2021;18:39:58;5,83
07.07.2021;18:39:58;5,86
08.07.2021;18:39:58;5,91
09.07.2021;18:39:57;5,93
12.07.2021;18:39:57;6,09
13.07.2021;18:39:58;6,06
14.07.2021;18:38:00;6,09
15.07.2021;18:39:54;6,14
16.07.2021;18:39:58;6,18
19.07.2021;18:39:53;6,17
20.07.2021;18:39:58;6,23
21.07.2021;18:39:53;6,25
22.07.2021;18:39:57;6,21
23.07.2021;18:39:58;6,35
26.07.2021;18:39:56;6,35
27.07.2021;18:39:56;6,46
28.07.2021;18:39:50;6,39
29.07.2021;18:39:58;6,43
30.07.2021;18:39:59;6,49
02.08.2021;18:39:59;6,48
03.08.2021;18:39:59;6,47
04.08.2021;18:39:59;6,5
05.08.2021;18:39:58;6,49
06.08.2021;18:39:55;6,49
09.08.2021;18:39:48;6,5
10.08.2021;18:39:57;6,5
11.08.2021;18:39:59;6,51
12.08.2021;18:39:51;6,49
13.08.2021;18:39:54;6,48
16.08.2021;18:39:59;6,54
17.08.2021;18:39:59;6,55
18.08.2021;18:39:58;6,49
19.08.2021;18:39:56;6,45
20.08.2021;18:39:47;6,45
23.08.2021;18:39:51;6,42
24.08.2021;18:39:57;6,43
25.08.2021;18:39:57;6,39
26.08.2021;18:39:59;6,45
27.08.2021;18:39:59;6,44
30.08.2021;18:39:48;6,4
31.08.2021;18:39:46;6,44
01.09.2021;18:39:57;6,45
02.09.2021;18:39:56;6,58
03.09.2021;18:39:47;6,58
06.09.2021;18:39:57;6,58
07.09.2021;18:39:55;6,69
08.09.2021;18:39:59;6,76
09.09.2021;18:39:58;6,83
10.09.2021;18:39:54;6,75
13.09.2021;18:39:59;6,81
14.09.2021;18:39:58;6,79
15.09.2021;18:39:19;6,83
16.09.2021;18:39:50;6,89
17.09.2021;18:39:57;6,88
20.09.2021;18:39:58;6,96
21.09.2021;18:39:57;6,99
22.09.2021;18:39:51;6,96
23.09.2021;18:39:56;7,07
24.09.2021;18:39:59;7,1
27.09.2021;18:39:41;7,1
28.09.2021;18:39:56;7,07
29.09.2021;18:39:57;7,09
30.09.2021;18:39:58;7,12
01.10.2021;18:39:58;7,09
04.10.2021;18:39:59;7,17
05.10.2021;18:39:59;7,21
06.10.2021;18:39:57;7,1
07.10.2021;18:39:58;7,11
08.10.2021;18:39:47;7,09
11.10.2021;18:39:57;7,14
12.10.2021;18:39:59;7,14
13.10.2021;18:39:59;7,13
14.10.2021;18:39:41;7,12
15.10.2021;18:39:59;7,11
18.10.2021;18:39:58;7,14
19.10.2021;18:39:56;7,13
20.10.2021;18:39:58;7,17
21.10.2021;18:39:58;7,12
22.10.2021;18:39:54;7,19
25.10.2021;18:39:56;7,29
26.10.2021;18:39:57;7,43
27.10.2021;18:39:55;7,3
28.10.2021;18:39:58;7,45
29.10.2021;18:39:57;7,46
01.11.2021;18:39:59;7,54
02.11.2021;18:39:58;7,51
03.11.2021;18:39:38;7,48
05.11.2021;18:39:57;7,37
08.11.2021;18:39:59;7,54
09.11.2021;18:39:44;7,61
10.11.2021;18:39:44;7,76
11.11.2021;18:39:56;7,8
12.11.2021;18:39:59;7,68
15.11.2021;18:39:54;7,66
16.11.2021;18:39:56;7,88
17.11.2021;18:39:24;7,88
18.11.2021;18:39:52;8,05
19.11.2021;18:39:56;8,09
22.11.2021;18:39:53;8,22
23.11.2021;18:39:55;8,47
24.11.2021;18:39:51;8,29
25.11.2021;18:39:57;8,04
26.11.2021;18:39:57;8,08
29.11.2021;18:39:53;7,81
30.11.2021;18:39:59;7,86
01.12.2021;18:39:56;7,78
02.12.2021;18:39:56;8,03
03.12.2021;18:39:54;7,94
06.12.2021;18:39:54;8,2
07.12.2021;18:39:59;8,26
08.12.2021;18:39:57;8,14
09.12.2021;18:39:56;7,98
10.12.2021;18:39:58;7,99
13.12.2021;18:39:58;7,85
14.12.2021;18:39:56;8,01
15.12.2021;18:39:59;7,8
16.12.2021;18:39:51;7,77
17.12.2021;18:39:58;7,54
20.12.2021;18:39:52;7,52
21.12.2021;18:39:58;7,56
22.12.2021;18:39:47;7,42
23.12.2021;18:39:53;7,34
24.12.2021;18:39:55;7,3
27.12.2021;18:39:59;7,39
28.12.2021;18:39:57;7,45
29.12.2021;18:39:58;7,52
30.12.2021;18:39:59;7,4
03.01.2022;18:39:54;7,37
04.01.2022;18:39:52;7,44
05.01.2022;18:39:48;7,48
06.01.2022;18:39:59;7,71
10.01.2022;18:39:55;8,1
11.01.2022;18:39:57;8,42
12.01.2022;18:39:56;8,52
13.01.2022;18:39:58;8,98
14.01.2022;18:39:58;9,25
17.01.2022;18:39:58;9,44
18.01.2022;18:39:58;9,59
19.01.2022;18:39:51;9,55
20.01.2022;18:39:59;9,63
21.01.2022;18:39:47;9,79
24.01.2022;18:39:42;9,98
25.01.2022;18:39:53;9,99
26.01.2022;18:39:57;9,9
27.01.2022;18:39:51;9,79
28.01.2022;18:39:51;9,74
31.01.2022;18:39:53;9,7
01.02.2022;18:39:55;9,73
02.02.2022;18:39:57;9,64
03.02.2022;18:39:55;9,65
04.02.2022;18:39:57;9,67
07.02.2022;18:39:52;9,69
08.02.2022;18:39:52;9,73
09.02.2022;18:39:56;9,76
10.02.2022;18:39:54;9,78
11.02.2022;18:39:56;10,15
14.02.2022;18:39:55;10,31
15.02.2022;18:39:54;10,07
16.02.2022;18:39:50;10,01
17.02.2022;18:39:58;10,11
18.02.2022;18:39:56;10,18
21.02.2022;18:39:58;11,15
22.02.2022;18:39:59;11,46
24.02.2022;18:39:58;16,88
25.02.2022;18:39:50;13,77
21.03.2022;16:49:59;17,22
22.03.2022;18:39:58;17,57
23.03.2022;18:39:58;17,87
24.03.2022;18:39:59;17,82
25.03.2022;18:39:58;17,47
28.03.2022;18:39:51;17,57
29.03.2022;18:39:59;17,12
30.03.2022;18:39:58;15,42
31.03.2022;18:39:52;15,14
01.04.2022;18:39:56;15,06
04.04.2022;18:39:59;15,55
05.04.2022;18:39:59;15,28
06.04.2022;18:39:57;15,22
07.04.2022;18:39:53;15,09
08.04.2022;18:39:58;13,95
11.04.2022;18:39:56;14,62
12.04.2022;18:39:50;15,67
13.04.2022;18:39:55;15,18
14.04.2022;18:39:57;15,29
15.04.2022;18:39:59;14,58
18.04.2022;18:39:59;14,15
19.04.2022;18:39:58;13,95
20.04.2022;18:39:57;14,6
21.04.2022;18:39:54;14,44
22.04.2022;18:39:58;14,46
25.04.2022;18:39:58;14,65
26.04.2022;18:39:56;14,6
27.04.2022;18:39:59;13,79
28.04.2022;18:39:59;13,06
29.04.2022;18:39:56;13,09
04.05.2022;18:39:59;13,7
05.05.2022;18:39:59;13,92
06.05.2022;18:39:59;13,33
11.05.2022;18:39:58;12,93
12.05.2022;18:39:59;12,68
13.05.2022;18:39:58;12,79
16.05.2022;18:39:59;12,23
17.05.2022;18:39:57;13,17
18.05.2022;18:39:58;13,1
19.05.2022;18:39:55;13,18
20.05.2022;18:39:58;13,07
23.05.2022;18:39:57;13,13
24.05.2022;18:39:58;13,02
25.05.2022;18:39:56;12,07
26.05.2022;18:39:57;11,04
27.05.2022;18:39:57;10,59
30.05.2022;18:39:55;10,65
31.05.2022;18:39:56;10,8
01.06.2022;18:39:58;10,44
02.06.2022;18:39:58;9,9
03.06.2022;18:39:58;9,96
06.06.2022;18:39:56;9,74
07.06.2022;18:39:56;9,61
08.06.2022;18:39:56;9,5
09.06.2022;18:39:55;9,4
10.06.2022;18:39:53;9,45
14.06.2022;18:39:55;9,68
15.06.2022;18:39:57;9,28
16.06.2022;18:39:50;9,22
17.06.2022;18:39:59;9,14
20.06.2022;18:39:59;9,32
21.06.2022;18:39:58;9,01
22.06.2022;18:39:53;9,0
23.06.2022;18:39:59;8,95
24.06.2022;18:39:57;8,8
27.06.2022;18:39:57;8,49
28.06.2022;18:39:57;8,65
29.06.2022;18:39:59;8,89
30.06.2022;18:39:57;8,75
01.07.2022;18:39:49;8,7
04.07.2022;18:39:58;8,39
05.07.2022;18:39:56;8,34
06.07.2022;18:39:57;8,22
07.07.2022;18:39:59;8,09
08.07.2022;18:39:59;8,11
11.07.2022;18:39:58;7,9
12.07.2022;18:39:58;7,89
13.07.2022;18:39:55;7,85
14.07.2022;18:39:56;8,16
15.07.2022;18:39:56;8,37
18.07.2022;18:39:58;8,36
19.07.2022;18:39:58;8,48
20.07.2022;18:39:59;8,41
21.07.2022;18:39:59;7,95
22.07.2022;18:39:54;7,42
25.07.2022;18:39:59;7,05
26.07.2022;18:39:56;6,98
27.07.2022;18:39:59;6,97
28.07.2022;18:39:58;7,05
29.07.2022;18:39:50;7,15
01.08.2022;18:39:57;7,36
02.08.2022;18:39:55;7,55
03.08.2022;18:39:58;7,61
04.08.2022;18:39:57;7,42
05.08.2022;18:39:57;7,42
08.08.2022;18:39:56;7,46
09.08.2022;18:39:56;7,35
10.08.2022;18:39:54;7,37
11.08.2022;18:39:58;7,34
12.08.2022;18:39:53;7,36
15.08.2022;18:39:58;7,34
16.08.2022;18:39:57;7,35
17.08.2022;18:39:58;7,38
18.08.2022;18:39:56;7,51
19.08.2022;18:39:56;7,51
22.08.2022;18:39:54;7,77
23.08.2022;18:39:59;7,63
24.08.2022;18:39:56;7,68
25.08.2022;18:39:56;7,69
26.08.2022;18:39:56;7,69
29.08.2022;18:39:57;7,67
30.08.2022;18:39:57;7,63
31.08.2022;18:39:52;7,71
01.09.2022;18:39:58;7,64
02.09.2022;18:39:58;7,59
05.09.2022;18:39:56;7,47
06.09.2022;18:39:50;7,51
07.09.2022;18:39:50;7,62
08.09.2022;18:39:58;7,45
09.09.2022;18:39:57;7,59
12.09.2022;18:39:48;7,54
13.09.2022;18:39:54;7,44
14.09.2022;18:39:57;7,46
15.09.2022;18:39:56;7,37
16.09.2022;18:39:54;7,44
19.09.2022;18:39:59;7,48
20.09.2022;18:39:55;7,58
21.09.2022;18:39:58;7,53
22.09.2022;18:39:57;7,41
23.09.2022;18:39:58;7,55
26.09.2022;18:39:58;8,25
27.09.2022;18:39:57;8,18
28.09.2022;18:39:57;8,2
29.09.2022;18:39:56;8,44
30.09.2022;18:39:45;8,61
03.10.2022;18:39:58;8,31
04.10.2022;18:39:58;7,93
05.10.2022;18:39:58;7,8
06.10.2022;18:39:54;7,72
07.10.2022;18:39:56;7,68
10.10.2022;18:39:56;7,82
11.10.2022;18:39:59;7,6
12.10.2022;18:39:59;7,72
13.10.2022;18:39:57;7,66
14.10.2022;18:39:56;7,64
17.10.2022;18:39:53;7,69
18.10.2022;18:39:58;7,69
19.10.2022;18:39:53;7,7
20.10.2022;18:39:53;7,72
21.10.2022;18:39:58;7,68
24.10.2022;18:39:50;7,7
25.10.2022;18:39:57;7,6
26.10.2022;18:39:54;7,63
27.10.2022;18:39:57;7,54
28.10.2022;18:39:57;7,42
31.10.2022;18:39:55;7,43
01.11.2022;18:39:54;7,52
02.11.2022;18:39:50;7,49
03.11.2022;18:39:57;7,37
07.11.2022;18:39:58;7,31
08.11.2022;18:39:51;7,42
09.11.2022;18:39:59;7,51
10.11.2022;18:39:58;7,51
11.11.2022;18:39:59;7,49
14.11.2022;18:39:58;7,32
15.11.2022;18:39:57;7,32
16.11.2022;18:39:44;7,34
17.11.2022;18:39:58;7,2
18.11.2022;18:39:57;7,31
21.11.2022;18:39:56;7,4
22.11.2022;18:39:52;7,3
23.11.2022;18:39:54;7,33
24.11.2022;18:39:53;7,29
25.11.2022;18:39:54;7,32
28.11.2022;18:39:56;7,24
29.11.2022;18:39:50;7,08
30.11.2022;18:39:59;7,11
01.12.2022;18:39:56;6,93
02.12.2022;18:39:56;7,05
05.12.2022;18:39:59;7,15
06.12.2022;18:39:57;7,08
07.12.2022;18:39:51;7,16
08.12.2022;18:39:56;6,98
09.12.2022;18:39:53;6,81
12.12.2022;18:39:57;6,66
13.12.2022;18:39:58;6,25
14.12.2022;18:39:58;6,31
15.12.2022;18:39:55;6,46
16.12.2022;18:39:58;6,61
19.12.2022;18:39:57;7,11
20.12.2022;18:39:57;7,2
21.12.2022;18:39:52;7,35
22.12.2022;18:39:57;7,14
23.12.2022;18:39:54;7,28
26.12.2022;18:39:57;7,23
27.12.2022;18:39:45;7,23
28.12.2022;18:39:49;7,2
29.12.2022;18:39:57;6,94
30.12.2022;18:39:51;6,68
03.01.2023;18:39:57;6,6
04.01.2023;18:39:58;6,8
05.01.2023;18:39:58;6,98
06.01.2023;18:39:59;6,91
09.01.2023;18:39:58;7,09
10.01.2023;18:39:46;7,04
11.01.2023;18:39:54;7,01
12.01.2023;18:39:54;7,04
13.01.2023;18:39:56;7,02
16.01.2023;18:39:50;7,0
17.01.2023;18:39:53;7,0
18.01.2023;18:39:57;7,03
19.01.2023;18:39:49;7,07
20.01.2023;18:39:57;7,1
23.01.2023;18:39:58;7,11
24.01.2023;18:39:49;7,08
25.01.2023;18:39:55;7,06
26.01.2023;18:39:59;6,88
27.01.2023;18:39:58;6,91
30.01.2023;18:39:58;6,82
31.01.2023;18:39:54;6,88
01.02.2023;18:39:46;6,94
02.02.2023;18:39:58;6,92
03.02.2023;18:39:46;6,94
06.02.2023;18:39:53;6,91
07.02.2023;18:39:56;7,06
08.02.2023;18:39:58;7,2
09.02.2023;18:39:56;7,23
10.02.2023;18:39:54;7,21
13.02.2023;18:39:55;7,38
14.02.2023;18:39:58;7,38
15.02.2023;18:39:56;7,36
16.02.2023;18:39:57;7,4
17.02.2023;18:39:59;7,29
20.02.2023;18:39:55;7,32
21.02.2023;18:39:52;7,39
22.02.2023;18:39:58;7,29
24.02.2023;18:39:57;7,01
27.02.2023;18:39:53;7,28
28.02.2023;18:39:58;7,28
01.03.2023;18:39:58;7,12
02.03.2023;18:39:56;7,31
03.03.2023;18:39:58;7,14
06.03.2023;18:39:55;7,16
07.03.2023;18:39:55;7,23
09.03.2023;18:39:51;7,25
10.03.2023;18:39:57;7,37
13.03.2023;18:39:53;7,48
14.03.2023;18:39:44;7,56
15.03.2023;18:39:58;7,45
16.03.2023;18:39:56;7,51
17.03.2023;18:39:58;7,51
20.03.2023;18:39:59;7,74
21.03.2023;18:39:57;7,78
22.03.2023;18:39:58;7,82
23.03.2023;18:39:54;7,8
24.03.2023;18:39:56;7,79
27.03.2023;18:39:58;7,78
28.03.2023;18:39:57;7,79
29.03.2023;18:39:58;7,74
30.03.2023;18:39:50;7,74
31.03.2023;18:39:58;7,77
03.04.2023;18:39:57;7,63
04.04.2023;18:39:59;7,62
05.04.2023;18:39:56;7,41
06.04.2023;18:39:53;7,37
07.04.2023;18:39:55;7,36
10.04.2023;18:39:48;7,33
11.04.2023;18:39:58;7,14
12.04.2023;18:39:55;7,18
13.04.2023;18:39:55;7,17
14.04.2023;18:39:51;7,22
17.04.2023;18:39:55;7,18
18.04.2023;18:39:47;7,19
19.04.2023;18:39:58;7,21
20.04.2023;18:39:48;7,2
21.04.2023;18:39:55;7,28
24.04.2023;18:39:51;7,25
25.04.2023;18:39:57;7,2
26.04.2023;18:39:51;7,29
27.04.2023;18:39:54;7,18
28.04.2023;18:39:52;7,23
02.05.2023;18:39:56;7,32
03.05.2023;18:39:55;7,39
04.05.2023;18:39:54;7,39
05.05.2023;18:39:56;7,26
08.05.2023;18:39:59;7,51
10.05.2023;18:39:58;7,59
11.05.2023;18:39:47;7,47
12.05.2023;18:39:54;7,54
15.05.2023;18:39:36;7,64
16.05.2023;18:39:53;7,63
17.05.2023;18:39:57;7,67
18.05.2023;18:39:58;7,65
19.05.2023;18:39:53;7,61
22.05.2023;18:39:57;7,53
23.05.2023;18:39:57;7,65
24.05.2023;18:39:58;7,7
25.05.2023;18:39:57;7,55
26.05.2023;18:39:58;7,53
29.05.2023;18:39:54;7,69
30.05.2023;18:39:57;7,63
31.05.2023;18:39:57;7,62
01.06.2023;18:39:58;7,67
02.06.2023;18:39:57;7,68
05.06.2023;18:39:57;7,68
06.06.2023;18:39:59;7,62
07.06.2023;18:39:57;7,6
08.06.2023;18:39:57;7,63
09.06.2023;18:39:57;7,48
13.06.2023;18:39:58;7,5
14.06.2023;18:39:53;7,37
15.06.2023;18:39:58;7,28
16.06.2023;18:39:57;7,25
19.06.2023;18:39:58;7,38
20.06.2023;18:39:56;7,42
21.06.2023;18:39:57;7,5
22.06.2023;18:39:57;7,44
23.06.2023;18:39:58;7,49
26.06.2023;18:39:58;7,55
27.06.2023;18:39:58;7,3
28.06.2023;18:39:58;7,49
29.06.2023;18:39:58;7,52
30.06.2023;18:39:55;7,51
03.07.2023;18:39:56;7,55
04.07.2023;18:39:57;7,42
05.07.2023;18:39:56;7,37
06.07.2023;18:39:58;7,39
07.07.2023;18:39:54;7,35
10.07.2023;18:39:57;7,46
11.07.2023;18:39:58;7,44
12.07.2023;18:39:56;7,52
13.07.2023;18:39:57;7,4
14.07.2023;18:39:57;7,39
17.07.2023;18:39:58;7,28
18.07.2023;18:39:59;7,28
19.07.2023;18:39:50;7,15
20.07.2023;18:39:56;7,16
21.07.2023;18:39:58;7,45
24.07.2023;18:39:57;7,57
25.07.2023;18:39:59;7,66
26.07.2023;18:39:55;7,65
27.07.2023;18:39:53;7,71
28.07.2023;18:39:47;7,76
31.07.2023;18:39:57;7,82
01.08.2023;18:39:46;7,86
02.08.2023;18:39:59;7,68
03.08.2023;18:39:55;7,76
04.08.2023;18:39:50;7,83
07.08.2023;18:39:57;7,8
08.08.2023;18:39:59;7,81
09.08.2023;18:39:57;7,88
10.08.2023;18:39:58;7,83
11.08.2023;18:39:57;7,92
14.08.2023;18:39:59;8,39
15.08.2023;18:39:59;10,69
16.08.2023;18:39:56;10,53
17.08.2023;18:39:58;10,17
18.08.2023;18:39:57;10,8
21.08.2023;18:39:58;10,53
22.08.2023;18:39:59;10,56
23.08.2023;18:39:57;10,53
24.08.2023;18:39:58;10,57
25.08.2023;18:39:58;10,55
28.08.2023;18:39:59;10,46
29.08.2023;18:39:59;10,3
30.08.2023;18:39:57;10,08
31.08.2023;18:39:58;10,31
01.09.2023;18:39:57;10,4
04.09.2023;18:39:56;10,56
05.09.2023;18:39:57;10,65
06.09.2023;18:39:57;11,01
07.09.2023;18:39:56;11,53
08.09.2023;18:39:57;11,87
11.09.2023;18:39:57;11,87
12.09.2023;18:39:59;11,81
13.09.2023;18:39:58;11,9
14.09.2023;18:39:59;12,04
15.09.2023;18:39:57;12,27
18.09.2023;18:39:56;12,17
19.09.2023;18:39:59;12,19
20.09.2023;18:39:56;12,14
21.09.2023;18:39:58;12,19
22.09.2023;18:39:56;12,37
25.09.2023;18:39:57;12,26
26.09.2023;18:39:59;12,5
27.09.2023;18:39:48;12,26
28.09.2023;18:39:58;12,39
29.09.2023;18:39:57;12,38
02.10.2023;18:39:56;12,35
03.10.2023;18:39:56;12,37
04.10.2023;18:39:55;12,58
05.10.2023;18:39:58;12,16
06.10.2023;18:39:57;11,9
09.10.2023;18:39:59;11,77
10.10.2023;18:39:58;11,7
11.10.2023;18:39:56;11,55
12.10.2023;18:39:56;11,65
13.10.2023;18:39:57;11,6
16.10.2023;18:39:58;11,66
17.10.2023;18:39:56;12,01
18.10.2023;18:39:57;11,77
19.10.2023;18:39:57;11,99
20.10.2023;18:39:56;11,89
23.10.2023;18:39:59;12,11
24.10.2023;18:39:57;12,35
25.10.2023;18:39:58;12,52
26.10.2023;18:39:58;12,46
27.10.2023;18:39:59;13,4
30.10.2023;18:39:58;13,42
31.10.2023;18:39:58;13,13
01.11.2023;18:39:56;13,05
02.11.2023;18:39:59;13,02
